,batch_loss,val_auc,val_loss
0,0.569010853767395,0.7879448080583408,0.4946760494484861
1,0.4858914315700531,0.7857109968743354,0.49769214356047475
2,0.5825468301773071,0.7976090493665027,0.47956473934344757
3,0.42816659808158875,0.8096840889333876,0.48021786640851927
4,0.42089375853538513,0.8064273291496133,0.4837696786619659
5,0.47406837344169617,0.8198109944173708,0.45450946077322346
6,0.3560663163661957,0.8087373309951535,0.4975585583438221
7,0.6341933608055115,0.8378956574502304,0.44528860872627324
8,0.4863872528076172,0.8351332667217324,0.4490201380581428
9,0.4791361391544342,0.8179931144483312,0.45187741263299924
10,0.5782024264335632,0.8286042771122949,0.4611043866373535
11,0.45269718766212463,0.8456269919735089,0.46317910944294727
12,0.5952112078666687,0.8359654364199287,0.46523597811022377
13,0.5997068285942078,0.7924793070833844,0.47143465420629227
14,0.5672375559806824,0.8495338792535696,0.4636291772381872
15,0.5003069043159485,0.8287445502134257,0.45923052791856295
16,0.3796907961368561,0.8411194223137372,0.45783489000084054
17,0.5235757231712341,0.8160528868825363,0.4655384614936307
18,0.5353646278381348,0.8347647815814089,0.46942910934105897
19,0.49993792176246643,0.8369936087287156,0.4508391623823052
20,0.5495223999023438,0.8353412942008747,0.463370343304088
21,0.39591383934020996,0.8576519458833916,0.4226481955275576
22,0.38086384534835815,0.8341711444266178,0.4409372395175135
23,0.7847663760185242,0.8215658598840996,0.48372732879769087
24,0.30434319376945496,0.8190107253354153,0.46935239275041807
25,0.4689122140407562,0.8370920022811207,0.45332932446756935
26,0.5925384759902954,0.8425958521639256,0.45946421990027797
27,0.4488385319709778,0.833753156462248,0.45096355218153733
28,0.40737485885620117,0.8301958896361695,0.4746404774168618
29,0.4843025207519531,0.8294095553382543,0.44053307939798403
30,0.5073444247245789,0.8292652742825763,0.45400667139607614
31,0.23847292363643646,0.8366998352608668,0.4330834491640075
32,0.46497413516044617,0.8466446404741375,0.45446221186564517
33,0.5613625049591064,0.8367451530331295,0.4638416693251357
34,0.41018810868263245,0.8355826502179827,0.4583160077404772
35,0.35385990142822266,0.8472109565807857,0.4378940901185712
36,0.5877466797828674,0.8291973936772307,0.4515632141349662
37,0.39236289262771606,0.8513047911845973,0.4408344886241815
38,0.39448511600494385,0.8385693960254391,0.4540787272983127
