,batch_loss,val_auc,val_loss
0,0.4061535894870758,0.8099641480981612,0.516419974146503
1,0.5371794700622559,0.8058595312054984,0.5243617101471023
2,0.34856852889060974,0.8204352191204827,0.5097509947153601
3,0.4127653241157532,0.8319098480293426,0.5012547019684669
4,0.3068314492702484,0.8235151785730632,0.5084748816962289
5,0.3680673837661743,0.8173856929804695,0.5174381936540698
6,0.42233067750930786,0.8334293080456172,0.4966907105823555
7,0.33893924951553345,0.8074054938577777,0.511315272291108
8,0.4221775531768799,0.8227126357701277,0.5181093152501796
9,0.38808557391166687,0.8164283365434499,0.5105174524654256
10,0.549366295337677,0.8072732461787429,0.5152097292760811
11,0.4321317672729492,0.8176897597497185,0.5165595303077509
12,0.7597692608833313,0.8331410430204885,0.5024041279707805
13,0.3252883553504944,0.837168507209457,0.4953062121230777
14,0.4321310222148895,0.8157556756503291,0.5115214680681134
15,0.39826932549476624,0.8133900171464123,0.5172514189587961
16,0.40110740065574646,0.819701201889987,0.512030298166936
17,0.3852916359901428,0.8238288992902566,0.5061829131428558
18,0.41850095987319946,0.8262182524880419,0.5079489568672558
19,0.36612656712532043,0.8161695901416183,0.5140514686556146
20,0.3187270760536194,0.8347250298901112,0.49963604813755147
21,0.2287844717502594,0.8179836834581332,0.5085860006880052
