,batch_loss,val_auc,val_loss
0,0.491202175617218,0.7767281977588206,0.5169700450367398
1,0.4457540512084961,0.8068878415189136,0.5020905047909826
2,0.3484509289264679,0.8330681894935836,0.47698113093009364
3,0.3129393756389618,0.8260347227581952,0.48293342142023593
4,0.43674546480178833,0.8442371843796661,0.4808568506159334
5,0.49625006318092346,0.8271963773781291,0.4870455647126222
6,0.49414244294166565,0.8302056379995898,0.4742209641342489
7,0.4829919934272766,0.8287521672427716,0.4822444680154833
8,0.28468799591064453,0.8449165177271745,0.46117391609228575
9,0.4747631251811981,0.8339945550118291,0.48767405799311453
10,0.319282591342926,0.8338503034096638,0.4767152084371982
11,0.3841571807861328,0.8353621763190107,0.47239066634932136
12,0.4475676715373993,0.8434335621175982,0.45343127082555723
13,0.49868741631507874,0.8405279401728245,0.465506449723855
14,0.30838248133659363,0.8312573893153614,0.47783712539662665
15,0.6555752754211426,0.8526567679452748,0.4716705276161178
16,0.36365100741386414,0.832739418505961,0.4848663315304324
17,0.38929280638694763,0.8256822538343199,0.47115220804499763
18,0.3205142915248871,0.8470128017143518,0.4648098306268708
19,0.5308256149291992,0.8390617995013313,0.4764126434794858
20,0.5275105834007263,0.8513331021598466,0.463533296289607
21,0.25521692633628845,0.8545528511017567,0.46185043734363
22,0.24280913174152374,0.8475900609068748,0.4459170483880573
23,0.339756578207016,0.828693025644663,0.4743674417846223
24,0.3878171145915985,0.8414302360445511,0.4793528308216323
25,0.5020925402641296,0.8213632976714764,0.46604115636939675
