,batch_loss,val_auc,val_loss
0,0.42302170395851135,0.7782867028944758,0.508852648938823
1,0.3228616416454315,0.787010782795992,0.5287556673089663
2,0.5708631873130798,0.7885345447046603,0.509030443480891
3,0.43405866622924805,0.8165882040719751,0.4922029916037861
4,0.42996883392333984,0.8418649447703908,0.44978071469017583
5,0.644855797290802,0.832657136419731,0.4664058303221678
6,0.3287886083126068,0.8193511345806759,0.4778211835103157
7,0.38849878311157227,0.822286394854166,0.4801021534153539
8,0.33145758509635925,0.8438608008985125,0.46104078262280196
9,0.3017002046108246,0.8342916729393763,0.4672118838016803
10,0.2744908034801483,0.8487123521430936,0.4619276768121964
11,0.47620058059692383,0.8285066882956087,0.48512950565060997
12,0.4153616428375244,0.8486959074589494,0.4642821456122602
13,0.29424190521240234,0.8212074354682783,0.48190637098418343
14,0.337166965007782,0.833672351332886,0.47012304380918163
15,0.4093037545681,0.8240533367347306,0.4765109340859275
16,0.24257616698741913,0.8294181052074734,0.4850319848101363
17,0.29819050431251526,0.838054704284158,0.46859462164406085
18,0.2665458023548126,0.850885607895939,0.4870107364960206
19,0.4393649995326996,0.8399930132508562,0.461718975733488
20,0.2566829025745392,0.8415175838588169,0.4713588691929467
21,0.42072048783302307,0.8403338761978901,0.4692517674376822
22,0.3159669041633606,0.8380046589338791,0.475876757922845
23,0.4214347004890442,0.8507116753086604,0.4558076084169567
24,0.31626835465431213,0.8223584136409429,0.47750481937685585
25,0.38302576541900635,0.8401373646371514,0.4521501482042492
