,batch_loss,val_auc,val_loss
0,0.4602259695529938,0.7903749021546573,0.27081828378140926
1,0.3025651276111603,0.8686717752234994,0.2466883473098278
2,0.4637012481689453,0.7770073744489763,0.26610783115029335
3,0.37537041306495667,0.717454373171837,0.288565281778574
